time y_true y_pred u u_adv
0 0.8706113413597942 0.7868243 0.8387715229696521 0.82877153
1 0.9503141521333128 0.78676265 0.8564590634128069 0.8464591
2 1.0266382375877188 0.7867046 0.8732664887667168 0.8632665
3 1.09991718090169 0.7866485 0.8891557965605892 0.8791558
4 1.1704161234574026 0.78659433 0.9040913905356044 0.8940914
5 1.2383409939754435 1.2394276 0.9180401501157187 0.90804017
6 1.3038467179621165 1.2394398 0.9309714932607593 0.9209715
7 1.3670444697802175 1.2394028 0.9428574326205218 0.93285745
8 1.4280080480276451 1.2393607 0.9536726249259866 0.94367266
9 1.4867794622017425 1.2393184 0.9633944135710799 0.9533944
10 1.5433738190883586 1.239276 0.9720028643555725 0.9620029
11 1.5977835936790312 1.2392341 0.9794807943766975 0.9694808
12 1.6499823634697275 1.2391927 0.9858137940738403 0.9758138
13 1.699928077893004 1.239151 0.990990242447163 0.98099023
14 1.7475659271336983 1.2391096 0.9950013154872525 0.9850013
15 1.7928308671509223 1.7941954 0.9978409878687642 0.987841
16 1.8356498506634817 1.794286 0.999506027976578 0.98950607
17 1.875943807312713 1.7942698 0.9999959863481094 0.989996
18 1.9136294102722498 1.7942387 0.9993131776301425 0.9893132
19 1.9486206612492456 1.7942046 0.9974626561628113 0.98746264
20 1.9808303211015603 1.7941693 0.994452185317139 0.9844522
21 2.0101712091446826 1.7941328 0.9902922007258275 0.9802922
22 2.0365573905933494 1.7940958 0.9849957675597354 0.9749958
23 2.059905268423302 1.7940573 0.9785785320146864 0.9685785
24 2.080134593194789 1.7940184 0.9710586671848775 0.9610587
25 2.097169401999363 2.09725 0.9624568135101963 0.95245683
26 2.1109388956264743 2.097266 0.9527960139951899 0.94279605
27 2.1213782612517016 2.0972443 0.9421016444072416 0.93210167
28 2.12842944638404 2.0972152 0.9304013386706882 0.92040133
29 2.132041888439718 2.0971847 0.917724909682143 0.9077249
30 2.1321732031031813 2.097154 0.9041042657801667 0.8941043
31 2.1287898335648427 2.0971222 0.889573323109641 0.87957335
32 2.1218676617663657 2.0970905 0.874167914127743 0.8641679
33 2.1113925819175283 2.0970578 0.8579256925042895 0.8479257
34 2.0973610357571832 2.097025 0.840886034674408 0.83088607
35 2.079780508300376 2.0794575 0.8230899383060115 0.83308995
36 2.0586699821331056 2.0795019 0.804579917948385 0.8145799
37 2.034060347676698 2.0794604 0.7853998981313572 0.7953999
38 2.0059947662391235 2.0794098 0.7655951041870162 0.77559507
39 1.974528982097097 2.0793588 0.7452119510677521 0.75521195
40 1.9397315793092973 2.0793092 0.7242979304355741 0.73429793
41 1.901684178448992 2.0792613 0.7029014962981533 0.7129015
42 1.8604815679680764 2.079214 0.6810719494669206 0.6910719
43 1.8162317644714483 2.0791683 0.6588593211117737 0.6688593
44 1.769055995801428 2.0791225 0.6363142556855731 0.64631426
45 1.7190886005208845 1.7187418 0.6134878934896143 0.6234879
46 1.666476837159083 1.7187396 0.5904317531486774 0.60043174
47 1.6113805964683297 1.7186849 0.5671976142611105 0.5771976
48 1.5539720099588763 1.718625 0.543837400485663 0.5538374
49 1.4944349481652384 1.718565 0.5204030633225599 0.5304031
50 1.4329644024841184 1.7185057 0.4969464668414842 0.50694644
51 1.369765745051204 1.7184467 0.4735192736038926 0.48351926
52 1.3050538620326526 1.7183889 0.4501728320212771 0.46017283
53 1.239052156939693 1.7183315 0.4269580653847873 0.43695804
54 1.1719914221732044 1.7182744 0.4039253627949378 0.41392535
55 1.1041085790073417 1.1058948 0.38112447221302775 0.39112446
56 1.0356452886575 1.105838 0.3586043958484335 0.3686044
57 0.9668464399660216 1.105783 0.33641328808805043 0.34641328
58 0.8979585225787691 1.105729 0.3145983561659714 0.32459834
59 0.8292278982521042 1.1056749 0.29320576376294133 0.30320576
