time y_true y_pred u u_adv
134 1.0123835933806071 -0.11743522 0.802701504786234 0.8127015
135 1.0653167999516042 -0.120528385 0.8196389582537573 0.82963896
136 1.1182247896943356 -0.12066193 0.8359626797184798 0.84596264
137 1.1710149181922336 -0.12071602 0.8516438751180286 0.86164385
138 1.2235926412239555 -0.12071995 0.866655084817769 0.8766551
139 1.275861684555998 -0.12067986 0.8809702263677983 0.89097023
140 1.327724224276176 -0.12060352 0.8945646343184754 0.9045646
141 1.3790810773351456 -0.120496124 0.9074150970492786 0.9174151
142 1.4298319019580303 -0.12036183 0.9194998905719483 0.92949986
143 1.47987540758198 -0.1202033 0.930798809275103 0.9407988
144 1.5291095739681106 -0.12005113 0.9412931935836557 0.9512932
145 1.577431879127648 -0.122390814 0.9509659545125162 0.96096593
146 1.6247395356921213 -0.12263231 0.9598015951001435 0.9698016
147 1.6709297353460533 -0.12278165 0.9677862287135495 0.97778624
148 1.7158999009276479 -0.12287217 0.9749075942223299 0.98490757
149 1.7595479457883747 -0.122912176 0.9811550680451739 0.9911551
150 1.801772539985995 -0.12291101 0.9865196730781232 0.9965197
151 1.8424733828672755 -0.122875735 0.990994084519541 1.0009941
152 1.8815514815763352 -0.12281105 0.9945726326123656 1.0045726
153 1.9189094350020515 -0.12272062 0.9972513023296936 1.0072514
154 1.9544517226530846 -0.12260671 0.9990277300351074 1.0090277
155 1.9880849979216977 -0.12387234 0.9999011971543856 1.0099012
156 2.0197183851674625 -0.12419546 0.9998726209003226 1.0098727
157 2.0492637800189835 -0.124417506 0.9989445420973252 1.0089445
158 2.076636152255725 -0.12457155 0.9971211101572406 1.0071211
159 2.1017538505927194 -0.12466751 0.9944080652624956 1.0044081
160 2.1245389086481428 -0.12471687 0.9908127178170864 1.0008128
161 2.144917351327281 -0.1247279 0.9863439252302393 0.9963439
162 2.162819500806045 -0.12470639 0.9810120661016789 0.99101204
163 2.1781802812427875 -0.12465652 0.9748290118813571 0.984829
164 2.190939521288454 -0.124581255 0.9678080960802371 0.97780806
165 2.20104225340199 -0.12433888 0.9599640811122752 0.9699641
166 2.2084390089102 -0.12470785 0.9513131228510834 0.9613131
167 2.2130861076788784 -0.12497175 0.9418727329879277 0.9518727
168 2.214945941184822 -0.12515981 0.9316617392806434 0.9416617
169 2.213987247696449 -0.12528363 0.9207002437858219 0.93070024
170 2.2101853781840894 -0.1253555 0.9090095791691468 0.91900957
171 2.203522551489791 -0.12538467 0.8966122631911063 0.9066123
172 2.1939880971910433 -0.1253779 0.8835319514674305 0.8935319
173 2.181578684493407 -0.12533978 0.869793388605523 0.8797934
174 2.166298535384374 -0.12527348 0.8554223578198725 0.86542237
175 2.14815962017552 -0.12373644 0.8404456291309196 0.8504456
176 2.127181833453218 -0.12409669 0.8248909062531687 0.8348909
177 2.1033931483510893 -0.12435367 0.8087867722793957 0.81878674
178 2.076829746951599 -0.124530725 0.7921626342687068 0.80216265
179 2.047536124521702 -0.12463938 0.7750486668468639 0.78504866
180 2.0155651651905835 -0.12469245 0.7574757549277651 0.7674757
181 1.9809781865891776 -0.1246996 0.7394754356652634 0.7494754
182 1.9438449508947029 -0.12466739 0.7210798397445337 0.7310798
183 1.9042436396628355 -0.12460088 0.7023216321221453 0.71232164
184 1.862260789789978 -0.12450316 0.6832339523236111 0.69323397
185 1.8179911879336936 -0.122544184 0.6638503544067491 0.67385036
186 1.7715377207366698 -0.12283442 0.6442047466984622 0.6542047
187 1.7230111782553361 -0.12303006 0.6243313314116943 0.63433135
188 1.672530008095826 -0.123145044 0.6042645442482878 0.61426455
189 1.6202200179154682 -0.12319033 0.5840389940922279 0.59403896
190 1.5662140241659734 -0.123178124 0.5636894028964092 0.5736894
191 1.5106514452439923 -0.123117544 0.5432505458644874 0.55325055
192 1.453677837584953 -0.123015165 0.5227571920277158 0.53275716
193 1.3954443736960263 -0.12287562 0.502244045314771 0.51224405
194 1.3361072616823084 -0.122702084 0.48174568621062375 0.49174568
195 1.2758271064841382 -0.12088648 0.4612965140983293 0.47129652
196 1.2147682138187255 -0.12106669 0.4409306903753865 0.45093068
197 1.1530978387090618 -0.12116479 0.4206820824338675 0.43068206
198 1.0909853814873947 -0.121185526 0.4005842085910452 0.4105842
199 1.0286015352748044 -0.121137775 0.38067018405457487 0.39067018
200 0.9661173901529342 -0.12103267 0.3609726680035599 0.37097266
201 0.9037035005422711 -0.12087835 0.3415238118639743 0.35152382
202 0.8415289236600172 -0.12068073 0.3223552088539691 0.3323552
203 0.7797602383174853 -0.12044385 0.3034978448715584 0.31349784
204 0.7185605546914164 -0.120170556 0.284982050794064 0.29498205
205 0.6580885270159746 -0.1190376 0.2668374562554802 0.27683744
206 0.5984973823343404 -0.11908679 0.2490929449646978 0.25909296
207 0.5399339794554827 -0.11906849 0.23177661162414598 0.24177662
208 0.4825379130124725 -0.118978724 0.21491572050507457 0.22491573
209 0.42644067794122803 -0.11882432 0.19853666573221257 0.20853667
210 0.37176490972267057 -0.118614554 0.1826649333271131 0.19266494
211 0.3186237152939471 -0.11835638 0.16732506505593792 0.17732507
212 0.26712010858572366 -0.11805467 0.15254062412389674 0.16254063
213 0.217346563151828 -0.11771287 0.13833416275501687 0.14833418
214 0.1693846923191333 -0.11733324 0.12472719169227542 0.1347272
215 0.12330506472427122 -0.117334925 0.11174015164958911 0.12174015
216 0.07916716007806955 -0.11725359 0.09939238674350187 0.10939238
217 0.03701946660219335 -0.11711916 0.08770211992884569 0.097702116
218 -0.003100282057835665 -0.11692109 0.07668643045903167 0.086686425
219 -0.0411647363682718 -0.116663724 0.0663612333880681 0.07636123
220 -0.07715643646005518 -0.11635473 0.05674126112781053 0.06674126
221 -0.11106720664327244 -0.11599944 0.04784004707045486 0.05784005
222 -0.14289745475850352 -0.11559431 0.03966991128273689 0.029669913
223 -0.1726553945706144 -0.11514989 0.03224194827485172 0.022241948
224 -0.2003562110175835 -0.11466735 0.025566016843682815 0.0155660175
225 -0.22602118893358092 -0.11597043 0.019650731986525893 0.009650731
226 -0.24967682584677717 -0.11577411 0.014503458878185271 0.0045034587
227 -0.2713539486376716 -0.11553695 0.010130308901021678 0.00013030879
228 -0.29108685231365017 -0.11524461 0.006536137714334089 -0.003463862
229 -0.30891247703334485 -0.114899114 0.003724545346294461 -0.0062754545
230 -0.32486963695415544 -0.11450627 0.0016978782885765376 -0.008302121
231 -0.33899831164790734 -0.11407012 0.00045723357081378646 -0.009542766
232 -0.35133900790393974 -0.113593556 2.4647890871087874e-06 -0.009997535
233 -0.3619321968738914 -0.11307822 0.00033219005979351346 -0.00966781
234 -0.3708178288421731 -0.11254386 0.001443801867479333 -0.008556198
235 -0.3780349255334517 -0.11527704 0.0033334787725446957 -0.006666521
236 -0.38362124786173396 -0.11501184 0.005996198942133657 -0.004003801
237 -0.38761303541915837 -0.11471277 0.009425755465034102 -0.0005742442
238 -0.39004481280009445 -0.11436589 0.013614773409006242 0.003614774
239 -0.3909492570364933 -0.11397177 0.018554728576665624 0.008554729
240 -0.3903571199443103 -0.11353495 0.024235967913835588 0.014235968
241 -0.38829719899749904 -0.11305848 0.030647731522202182 0.020647733
242 -0.38479635039979787 -0.11254439 0.037778176226095805 0.027778177
243 -0.37987953825941684 -0.112039 0.04561440064135264 0.0356144
244 -0.37356991413584667 -0.11155204 0.05414247169241482 0.04414247
245 -0.36588892167560033 -0.115394354 0.06334745252218327 0.053347453
246 -0.35685642154672415 -0.11511398 0.07321343173754585 0.06321343
247 -0.3464908323901268 -0.11480111 0.08372355393208414 0.073723555
248 -0.3348092840065517 -0.114445135 0.09486005142611709 0.08486006
249 -0.3218277794753837 -0.11404655 0.10660427716299803 0.09660428
250 -0.30756136334512907 -0.113608904 0.11893673869950727 0.10893674
251 -0.29202429343952857 -0.113134995 0.1318371332271398 0.12183713
252 -0.275230214185493 -0.11267264 0.1452843835602382 0.13528438
253 -0.25719232968952815 -0.112229526 0.15925667502612567 0.14925668
254 -0.2379235750698249 -0.111806065 0.17373149319172476 0.16373149
255 -0.21743678479459835 -0.116233975 0.18868566236063727 0.17868565
256 -0.19574485698700558 -0.1159936 0.20409538477414635 0.19409537
257 -0.1728609128366495 -0.11571613 0.21993628044936386 0.20993628
258 -0.1487984504109443 -0.11539748 0.2361834275874205 0.22618343
259 -0.12357149228985889 -0.115038544 0.2528114034845798 0.2428114
260 -0.09719472655795107 -0.11465065 0.2697943258790589 0.2797943
261 -0.06968364078097973 -0.114250995 0.2871058946664996 0.29710588
262 -0.04105464867324328 -0.11386932 0.3047194339171862 0.31471944
263 -0.011325209228330241 -0.11350642 0.32260793412842725 0.33260792
264 0.019486061857913812 -0.11316262 0.34074409464589905 0.3507441
265 0.051359288596110345 -0.11768678 0.35910036618824853 0.36910036
266 0.08427323902779536 -0.117540315 0.3776489934098511 0.38764897
267 0.11820523751601415 -0.11734629 0.39636205743725217 0.40636206
268 0.15313108502414538 -0.117109925 0.415211518315664 0.42521152
269 0.18902498738111365 -0.11683347 0.4341692573026689 0.44416925
270 0.2258594915109756 -0.116521776 0.4532071189472733 0.4632071
271 0.2636054295878001 -0.116196774 0.47229695289344836 0.48229694
272 0.30223187106233645 -0.11588797 0.491410655348417 0.50141066
273 0.3417060824947569 -0.11559612 0.5105202101571109 0.5205202
274 0.38199349511739544 -0.1153217 0.5295977294254613 0.5395977
275 0.4230576800425943 -0.11936325 0.5486154936365498 0.5586155
276 0.46486033102326374 -0.11933538 0.5675459912049774 0.577546
277 0.5073612546673345 -0.11924726 0.586361957416318 0.59636194
278 0.550518368001754 -0.119112805 0.6050364126999951 0.6150364
279 0.5942877032768927 -0.11893613 0.6235427001855081 0.6335427
280 0.6386234198980532 -0.11872366 0.641854522493585 0.6518545
281 0.6834778233670954 -0.118480004 0.6599459777154588 0.66994596
282 0.7288013911139017 -0.118235946 0.6777915945352571 0.6877916
283 0.7745428050944345 -0.11800557 0.6953663664522098 0.7053664
284 0.8206489910293968 -0.11778974 0.7126457850612457 0.72264576
