time y_true y_pred u u_adv
93 -0.36256772793900394 0.647926 0.04162927035519692 0.051629268
94 -0.357958945100418 0.64766705 0.05107562409856925 0.06107562
95 -0.3515395045393946 0.44818497 0.061420115110539686 0.07142012
96 -0.34334721396112816 0.44830036 0.07263931717030447 0.082639314
97 -0.3334168865670028 0.44868445 0.08470814933963283 0.094708145
98 -0.3217806014361594 0.4490953 0.0975999375886849 0.10759994
99 -0.30846799808248904 0.44951528 0.11128647912799694 0.121286474
100 -0.29350659449926464 0.4499411 0.12573810928774193 0.13573812
101 -0.27692211974708814 0.45037138 0.14092377078207963 0.15092377
102 -0.2587388537196152 0.4508053 0.15681108519354997 0.1668111
103 -0.23897996811140418 0.45124185 0.1733664265099194 0.18336643
104 -0.21766786380815176 0.45168066 0.19055499654377572 0.200555
105 -0.194824500929431 0.3264433 0.20834090206340883 0.2183409
106 -0.17047171859344618 0.3269006 0.22668723346212033 0.23668724
107 -0.14463154216182744 0.3273362 0.2455561447921185 0.25555614
108 -0.11732647628087943 0.32777256 0.2649089349884871 0.27490893
109 -0.08857978248414133 0.32821256 0.2847061301084622 0.2947061
110 -0.058415740478228874 0.32865602 0.30490756641131844 0.31490755
111 -0.026859892516158054 0.32910287 0.325472474104604 0.33547246
112 0.006060729516136613 0.3295529 0.34635956158324227 0.35635954
113 0.040317394501652136 0.33000582 0.367527099989133 0.3775271
114 0.07587948005026644 0.33046174 0.3889330079203497 0.398933
115 0.11271429797753 0.3062485 0.41053493612077696 0.42053494
116 0.15078693719035224 0.3063749 0.4322903519831498 0.44229034
117 0.1900601238060188 0.30659193 0.4541566237008249 0.46415663
118 0.23049409828625658 0.30679864 0.4760911039063213 0.4860911
119 0.272046509334934 0.3069927 0.49805121263762003 0.5080512
120 0.3146723242838484 0.3071745 0.5199945194764961 0.5099945
121 0.358323755673818 0.307346 0.54187882470663 0.5318788
122 0.40295020372639534 0.3075093 0.5636622393430425 0.55366224
123 0.4484982143936214 0.30766565 0.5853032638884013 0.57530326
124 0.49491145266840575 0.3078164 0.6067608656759608 0.59676087
125 0.542130690835512 0.3301155 0.6279945546633995 0.61799455
126 0.590093811342169 0.32996303 0.6489644575464287 0.6389645
127 0.6387358239675117 0.32970566 0.6696313900659477 0.6596314
128 0.6879888969709962 0.3294754 0.6899569273875189 0.6799569
129 0.7377824019013387 0.329273 0.7099034724371637 0.6999035
130 0.7880429717491381 0.32909536 0.7294343220828281 0.7194343
131 0.8386945721279722 0.32893902 0.7485137310563615 0.73851377
132 0.8896585851702508 0.32880086 0.7671069735164913 0.75710696
133 0.9408539058253115 0.3286777 0.7851804021590088 0.7751804
134 0.9921970502480852 0.32856727 0.802701504786234 0.79270154
135 1.043602275967 0.39674747 0.8196389582537573 0.809639
136 1.0949817135195923 0.3967595 0.8359626797184798 0.82596266
137 1.1462455092434396 0.39635336 0.8516438751180286 0.84164387
138 1.1973019789084869 0.3959574 0.866655084817769 0.8566551
139 1.248057771874518 0.3956067 0.8809702263677983 0.87097025
140 1.2984180454543466 0.39530164 0.8945646343184754 0.88456464
141 1.3482866491592642 0.39503878 0.9074150970492786 0.8974151
142 1.3975663184982172 0.39481252 0.9194998905719483 0.9094999
143 1.4461588779961188 0.39461792 0.930798809275103 0.92079884
144 1.4939654530894908 0.39445108 0.9412931935836557 0.9312932
145 1.5408866905492176 0.5200205 0.9509659545125162 0.94096595
146 1.5868229870704986 0.5203922 0.9598015951001435 0.9698016
147 1.6316747256590112 0.51986516 0.9677862287135495 0.97778624
148 1.675342519429713 0.5192505 0.9749075942223299 0.98490757
149 1.7177274624205696 0.51863575 0.9811550680451739 0.9911551
150 1.7587313870076038 0.51803195 0.9865196730781232 0.9965197
151 1.798257127489977 0.5174396 0.990994084519541 1.0009941
152 1.8362087893941221 0.51685786 0.9945726326123656 1.0045726
153 1.8724920240241707 0.5162853 0.9972513023296936 1.0072514
154 1.9070143077618578 0.5157216 0.9990277300351074 1.0090277
155 1.9396852255926174 0.68390137 0.9999011971543856 1.0099012
156 1.9704167583055108 0.68441623 0.9998726209003226 1.0098727
157 1.999123572782788 0.6838072 0.9989445420973252 1.0089445
158 2.0257233147600977 0.6830977 0.9971211101572406 1.0071211
159 2.050136903400416 0.68239355 0.9944080652624956 1.0044081
160 2.0722888269835056 0.6817053 0.9908127178170864 1.0008128
161 2.0921074389679153 0.6810331 0.9863439252302393 0.9963439
162 2.109525253634027 0.68037546 0.9810120661016789 0.99101204
163 2.1244792404642254 0.67973065 0.9748290118813571 0.984829
164 2.136911116359788 0.67909706 0.9678080960802371 0.97780806
165 2.1467676347333566 0.8537397 0.9599640811122752 0.9699641
166 2.1540008704507483 0.8543262 0.9513131228510834 0.9613131
167 2.1585684995263033 0.8537553 0.9418727329879277 0.9518727
168 2.160434072401874 0.8530914 0.9316617392806434 0.9416617
169 2.1595672795609056 0.852439 0.9207002437858219 0.93070024
170 2.155944208146014 0.8518079 0.9090095791691468 0.91900957
171 2.1495475881610355 0.85119814 0.8966122631911063 0.9066123
172 2.1403670267471093 0.8506065 0.8835319514674305 0.8935319
173 2.1283992289272784 0.85003155 0.869793388605523 0.8797934
174 2.113648203115941 0.8494715 0.8554223578198725 0.86542237
175 2.0961254495889827 0.99689955 0.8404456291309196 0.8504456
176 2.0758501300085523 0.99762076 0.8248909062531687 0.8348909
177 2.0528492159944696 0.99725336 0.8087867722793957 0.81878674
178 2.02715761463362 0.99679524 0.7921626342687068 0.80216265
179 1.998818268721431 0.9963477 0.7750486668468639 0.78504866
180 1.9678822294377847 0.9959199 0.7574757549277651 0.7674757
181 1.9344086990763378 0.9955117 0.7394754356652634 0.7494754
182 1.8984650413744155 0.9951208 0.7210798397445337 0.7310798
183 1.8601267569341853 0.9947457 0.7023216321221453 0.71232164
184 1.8194774211891684 0.99438447 0.6832339523236111 0.69323397
185 1.7766085823582922 1.0857753 0.6638503544067491 0.67385036
186 1.731619616848364 1.0863585 0.6442047466984622 0.63420475
187 1.6846175396214231 1.0863446 0.6243313314116943 0.61433136
188 1.6357167671430075 1.0862759 0.6042645442482878 0.59426457
189 1.5850388306784553 1.086208 0.5840389940922279 0.574039
190 1.5327120379153487 1.0861477 0.5636894028964092 0.5536894
191 1.4788710811693437 1.0860947 0.5432505458644874 0.5332506
192 1.4236565907868461 1.0860488 0.5227571920277158 0.5127572
193 1.367214632799632 1.0860097 0.502244045314771 0.49224406
194 1.3096961504216107 1.0859765 0.48174568621062375 0.4717457
195 1.2512563496134368 1.1060236 0.4612965140983293 0.45129654
196 1.1920540296818647 1.1060896 0.4409306903753865 0.4309307
197 1.1322508607305173 1.106047 0.4206820824338675 0.41068208
198 1.072010610736894 1.1059976 0.4005842085910452 0.4105842
199 1.0114983260925405 1.1059474 0.38067018405457487 0.39067018
200 0.9508794705999631 1.1058967 0.3609726680035599 0.37097266
201 0.890319029155465 1.1058456 0.3415238118639743 0.35152382
202 0.8299805836392138 1.1057936 0.3223552088539691 0.3323552
203 0.7700253698521026 1.1057409 0.3034978448715584 0.31349784
204 0.7106113256448962 1.1056874 0.284982050794064 0.29498205
205 0.6518921416317506 1.0446647 0.2668374562554802 0.27683744
206 0.5940163270127203 1.0443972 0.2490929449646978 0.25909296
207 0.5371263039866844 1.0443017 0.23177661162414598 0.24177662
208 0.4813575449509995 1.044219 0.21491572050507457 0.22491573
209 0.4268377670889317 1.0441374 0.19853666573221257 0.20853667
210 0.37368619897447447 1.0440571 0.1826649333271131 0.19266494
211 0.3220129334172011 1.0439792 0.16732506505593792 0.17732507
212 0.2719183798801853 1.0439036 0.15254062412389674 0.16254063
213 0.22349282840258242 1.0438305 0.13833416275501687 0.14833418
214 0.1768161350394285 1.0437596 0.12472719169227542 0.1347272
215 0.13195753641727573 0.87973326 0.11174015164958911 0.12174015
216 0.08897559814959749 0.87969154 0.09939238674350187 0.10939238
217 0.04791829864758877 0.879626 0.08770211992884569 0.097702116
218 0.008823246418300382 0.87954825 0.07668643045903167 0.086686425
219 -0.028281974592221756 0.8794679 0.0663612333880681 0.07636123
220 -0.06337934051459604 0.87938875 0.05674126112781053 0.06674126
221 -0.09645981605176505 0.8793121 0.04784004707045486 0.05784005
222 -0.12752269088275697 0.87923807 0.03966991128273689 0.049669914
223 -0.1565748411508516 0.87916666 0.03224194827485172 0.042241946
224 -0.1836299347849733 0.8790975 0.025566016843682815 0.035566017
225 -0.20870760022450577 0.6739917 0.019650731986525893 0.029650731
226 -0.2318325781611042 0.6745941 0.014503458878185271 0.024503458
227 -0.2530338752004166 0.6742593 0.010130308901021678 0.020130308
228 -0.2723439369539888 0.67385304 0.006536137714334089 0.016536137
229 -0.28979785610982756 0.6734553 0.003724545346294461 0.013724545
230 -0.3054326286415049 0.67307425 0.0016978782885765376 0.011697878
231 -0.31928646865884314 0.6727092 0.00045723357081378646 0.0104572335
232 -0.3313981896387658 0.6723594 2.4647890871087874e-06 0.010002465
233 -0.34180665705258 0.6720233 0.00033219005979351346 0.0103321895
234 -0.3505503148541847 0.67169917 0.001443801867479333 0.011443801
235 -0.3576667860122629 0.46988654 0.0033334787725446957 0.013333479
236 -0.36319254532626116 0.4699816 0.005996198942133657 0.0159962
237 -0.3671626611967132 0.47031558 0.009425755465034102 0.019425755
238 -0.36961060183215144 0.47066993 0.013614773409006242 0.023614774
239 -0.37056810055041467 0.47102857 0.018554728576665624 0.028554728
240 -0.37006507433679503 0.47139007 0.024235967913835588 0.03423597
241 -0.36812958960890246 0.47175318 0.030647731522202182 0.04064773
242 -0.3647878691565599 0.47211748 0.037778176226095805 0.047778174
243 -0.3600643344220174 0.4724825 0.04561440064135264 0.055614397
244 -0.3539816776119321 0.47284788 0.05414247169241482 0.06414247
245 -0.34656095854410307 0.3123377 0.06334745252218327 0.07334745
246 -0.33782172159200524 0.312464 0.07321343173754585 0.083213426
247 -0.32778212856919475 0.31286812 0.08372355393208414 0.09372355
248 -0.31645910387127757 0.31329644 0.09486005142611709 0.10486005
249 -0.3038684886492646 0.31372976 0.10660427716299803 0.116604276
250 -0.2900252012142223 0.31416643 0.11893673869950727 0.12893674
251 -0.2749434012629578 0.31460583 0.1318371332271398 0.14183713
252 -0.2586366558652429 0.31504804 0.1452843835602382 0.15528439
253 -0.24111810546446918 0.3154927 0.15925667502612567 0.16925669
254 -0.2224006284170153 0.3159396 0.17373149319172476 0.1837315
255 -0.2024970028334951 0.2147838 0.18868566236063727 0.19868566
256 -0.1814200646905214 0.2151105 0.20409538477414635 0.21409538
257 -0.15918286135805712 0.21545579 0.21993628044936386 0.22993629
258 -0.1357987998381968 0.21580516 0.2361834275874205 0.24618344
259 -0.11128178913958946 0.2161497 0.2528114034845798 0.2628114
260 -0.0856463763206964 0.21648733 0.2697943258790589 0.2797943
261 -0.0589078758273775 0.21681811 0.2871058946664996 0.29710588
262 -0.031082491828379192 0.21714304 0.3047194339171862 0.31471944
263 -0.002187433318237356 0.21746291 0.32260793412842725 0.33260792
264 0.027758978187209644 0.21777882 0.34074409464589905 0.3507441
265 0.058737208490531156 0.20202492 0.35910036618824853 0.36910036
266 0.09072641817582598 0.20210998 0.3776489934098511 0.38764897
267 0.12370437774999579 0.20218562 0.39636205743725217 0.40636206
268 0.15764739048868404 0.20224507 0.415211518315664 0.42521152
269 0.19253022298953945 0.20229326 0.4341692573026689 0.44416925
270 0.22832604341533513 0.20233096 0.4532071189472733 0.44320711
271 0.2650063673924254 0.20235996 0.47229695289344836 0.46229696
272 0.30254101151560636 0.2023818 0.491410655348417 0.48141065
273 0.34089805439822807 0.20239739 0.5105202101571109 0.5005202
274 0.38004380519601694 0.2024083 0.5295977294254613 0.5195977
275 0.41994277952424713 0.22508313 0.5486154936365498 0.5386155
276 0.46055768268035846 0.2247711 0.5675459912049774 0.557546
277 0.5018494000776574 0.22442023 0.586361957416318 0.57636195
278 0.5437769947901926 0.22410692 0.6050364126999951 0.59503645
279 0.5862977121040724 0.22382914 0.6235427001855081 0.61354274
280 0.6293669909662926 0.2235832 0.641854522493585 0.63185453
281 0.672938482218436 0.22336434 0.6599459777154588 0.649946
282 0.7169640734992976 0.2231688 0.6777915945352571 0.6677916
283 0.7613939206974946 0.22299267 0.6953663664522098 0.6853664
284 0.8061764858323658 0.2228327 0.7126457850612457 0.7026458
