time y_true y_pred u u_adv
0 0.8706113413597942 0.7850852 0.8387715229696521 0.82877153
1 0.9503141521333128 0.78504926 0.8564590634128069 0.8464591
2 1.0266382375877188 0.7850143 0.8732664887667168 0.8632665
3 1.09991718090169 0.78497905 0.8891557965605892 0.8791558
4 1.1704161234574026 0.78494316 0.9040913905356044 0.8940914
5 1.2383409939754435 0.8191392 0.9180401501157187 0.90804017
6 1.3038467179621165 0.8193756 0.9309714932607593 0.9209715
7 1.3670444697802175 0.8192099 0.9428574326205218 0.93285745
8 1.4280080480276451 0.8190146 0.9536726249259866 0.94367266
9 1.4867794622017425 0.8188296 0.9633944135710799 0.9533944
10 1.5433738190883586 0.818659 0.9720028643555725 0.9620029
11 1.5977835936790312 0.8185018 0.9794807943766975 0.9694808
12 1.6499823634697275 0.81835693 0.9858137940738403 0.9758138
13 1.699928077893004 0.81822306 0.990990242447163 0.98099023
14 1.7475659271336983 0.81809896 0.9950013154872525 0.9850013
15 1.7928308671509223 0.8793407 0.9978409878687642 0.987841
16 1.8356498506634817 0.8795653 0.999506027976578 1.0095061
17 1.875943807312713 0.87909716 0.9999959863481094 1.009996
18 1.9136294102722498 0.8785699 0.9993131776301425 1.0093132
19 1.9486206612492456 0.8780628 0.9974626561628113 1.0074626
20 1.9808303211015603 0.8775862 0.994452185317139 1.0044522
21 2.0101712091446826 0.87714046 0.9902922007258275 1.0002922
22 2.0365573905933494 0.87672263 0.9849957675597354 0.9949958
23 2.059905268423302 0.8763303 0.9785785320146864 0.9885785
24 2.080134593194789 0.8759611 0.9710586671848775 0.98105866
25 2.097169401999363 0.95423824 0.9624568135101963 0.9724568
26 2.1109388956264743 0.9544522 0.9527960139951899 0.96279603
27 2.1213782612517016 0.9539589 0.9421016444072416 0.95210165
28 2.12842944638404 0.9534032 0.9304013386706882 0.9404013
29 2.132041888439718 0.9528685 0.917724909682143 0.9277249
30 2.1321732031031813 0.95236677 0.9041042657801667 0.9141043
31 2.1287898335648427 0.9518977 0.889573323109641 0.8995733
32 2.1218676617663657 0.9514591 0.874167914127743 0.8841679
33 2.1113925819175283 0.95104796 0.8579256925042895 0.8679257
34 2.0973610357571832 0.95066184 0.840886034674408 0.85088605
35 2.079780508300376 1.021142 0.8230899383060115 0.83308995
36 2.0586699821331056 1.0214628 0.804579917948385 0.7945799
37 2.034060347676698 1.021177 0.7853998981313572 0.7753999
